sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Kansas,2020-04-24,-34.0,-15.0,26.0,-26.0,-41.0,17.0,4.986956925539584
Kansas,2020-04-25,-35.0,-6.0,137.0,-16.0,-25.0,9.0,6.104976767253473
Kansas,2020-04-26,-25.0,-10.0,102.0,-16.0,-30.0,7.0,6.4972644310127325
Kansas,2020-04-27,-25.0,-7.0,91.0,-19.0,-40.0,15.0,6.580625559561575
Kansas,2020-04-28,-26.0,-6.0,73.0,-18.0,-44.0,11.0,7.188671438388427
Kansas,2020-04-29,-24.0,0.0,74.0,-14.0,-42.0,15.0,7.487790782004862
Kansas,2020-04-30,-24.0,-4.0,136.0,-13.0,-43.0,16.0,8.610714219515742
Kansas,2020-05-01,-20.0,-2.0,163.0,-9.0,-39.0,12.0,8.19881217256852
Kansas,2020-05-02,-30.0,-1.0,176.0,-7.0,-23.0,7.0,8.287076896914352
Kansas,2020-05-03,-19.0,-2.0,102.0,-9.0,-26.0,6.0,9.101073799214817
Kansas,2020-05-04,-26.0,-7.0,24.0,-20.0,-38.0,15.0,9.40019314283125
Kansas,2020-05-05,-14.0,5.0,109.0,-9.0,-39.0,14.0,9.645372932680786
Kansas,2020-05-06,-18.0,5.0,114.0,-7.0,-38.0,13.0,9.787577210793518
Kansas,2020-05-07,-27.0,-4.0,33.0,-16.0,-40.0,17.0,9.65027652847778
Kansas,2020-05-08,-17.0,2.0,116.0,-7.0,-35.0,11.0,10.405430281214354
Kansas,2020-05-09,-26.0,12.0,133.0,-6.0,-19.0,6.0,9.831709572966435
Kansas,2020-05-10,-12.0,12.0,64.0,-2.0,-21.0,4.0,9.581626187319909
Kansas,2020-05-11,-27.0,-10.0,10.0,-18.0,-36.0,15.0,9.174627736169676
Kansas,2020-05-12,-22.0,-4.0,28.0,-15.0,-38.0,15.0,8.13016183141065
Kansas,2020-05-13,-21.0,1.0,41.0,-13.0,-37.0,14.0,8.502835111981948
Kansas,2020-05-14,-20.0,-4.0,104.0,-8.0,-38.0,14.0,6.1883378958023165
Kansas,2020-05-15,-17.0,-5.0,105.0,-6.0,-33.0,11.0,6.448228473042826
Kansas,2020-05-16,-25.0,0.0,125.0,-7.0,-16.0,6.0,5.565581229584493
Kansas,2020-05-17,-12.0,0.0,106.0,-2.0,-18.0,4.0,4.423043408885648
Kansas,2020-05-18,-12.0,-3.0,89.0,-7.0,-32.0,10.0,6.002001255516668
Kansas,2020-05-19,-8.0,1.0,139.0,-3.0,-35.0,11.0,6.002001255516668
Kansas,2020-05-20,-6.0,7.0,135.0,4.0,-34.0,10.0,5.251751098577084
Kansas,2020-05-21,-12.0,1.0,110.0,-2.0,-36.0,12.0,5.251751098577084
Kansas,2020-05-22,-8.0,2.0,153.0,6.0,-34.0,9.0,5.256654694374075
Kansas,2020-05-23,-20.0,6.0,219.0,6.0,-14.0,2.0,5.256654694374075
Kansas,2020-05-24,-7.0,4.0,130.0,2.0,-20.0,2.0,5.256654694374075
Kansas,2020-05-25,-19.0,-5.0,79.0,-24.0,-73.0,20.0,4.305357109757871
Kansas,2020-05-26,-12.0,0.0,63.0,-8.0,-35.0,12.0,4.305357109757871
Kansas,2020-05-27,-8.0,5.0,114.0,1.0,-32.0,10.0,3.913069445998612
Kansas,2020-05-28,-14.0,-2.0,82.0,-3.0,-34.0,12.0,3.913069445998612
Kansas,2020-05-29,-5.0,0.0,197.0,9.0,-28.0,6.0,3.7316364015099537
Kansas,2020-05-30,-17.0,3.0,205.0,12.0,-4.0,2.0,3.7316364015099537
Kansas,2020-05-31,-3.0,5.0,133.0,11.0,-9.0,2.0,3.7316364015099537
Kansas,2020-06-01,-5.0,3.0,117.0,1.0,-29.0,8.0,3.8885514670136585
Kansas,2020-06-02,-5.0,3.0,137.0,1.0,-32.0,9.0,3.8885514670136585
Kansas,2020-06-03,-2.0,12.0,130.0,5.0,-31.0,8.0,4.084695298893289
Kansas,2020-06-04,-8.0,3.0,130.0,3.0,-32.0,9.0,4.084695298893289
Kansas,2020-06-05,-3.0,2.0,173.0,7.0,-29.0,6.0,3.30502356717176
Kansas,2020-06-06,-16.0,4.0,205.0,6.0,-8.0,2.0,3.30502356717176
Kansas,2020-06-07,-2.0,4.0,117.0,8.0,-12.0,1.0,3.30502356717176
Kansas,2020-06-08,-6.0,2.0,111.0,-1.0,-29.0,8.0,3.133397714277084
Kansas,2020-06-09,-5.0,1.0,112.0,-2.0,-31.0,10.0,3.133397714277084
Kansas,2020-06-10,0.0,8.0,153.0,6.0,-29.0,7.0,3.148108501668056
Kansas,2020-06-11,-6.0,1.0,161.0,6.0,-32.0,8.0,3.148108501668056
Kansas,2020-06-12,-2.0,1.0,206.0,13.0,-28.0,4.0,3.2069516512319445
Kansas,2020-06-13,-14.0,4.0,229.0,13.0,-4.0,1.0,3.2069516512319445
Kansas,2020-06-14,0.0,4.0,129.0,13.0,-9.0,1.0,3.2069516512319445
Kansas,2020-06-15,-4.0,2.0,126.0,3.0,-29.0,7.0,3.77086516788588
Kansas,2020-06-16,-2.0,4.0,153.0,5.0,-31.0,8.0,3.77086516788588
Kansas,2020-06-17,0.0,9.0,155.0,9.0,-30.0,7.0,4.261224747584954
Kansas,2020-06-18,-5.0,3.0,154.0,7.0,-32.0,8.0,4.261224747584954
Kansas,2020-06-19,-2.0,1.0,129.0,7.0,-29.0,5.0,4.962438946554631
Kansas,2020-06-20,-11.0,9.0,218.0,13.0,-6.0,1.0,4.962438946554631
Kansas,2020-06-21,-1.0,6.0,120.0,13.0,-8.0,0.0,4.962438946554631
Kansas,2020-06-22,-6.0,-1.0,129.0,3.0,-31.0,7.0,5.129161203652315
Kansas,2020-06-23,-1.0,3.0,182.0,6.0,-32.0,8.0,5.129161203652315
Kansas,2020-06-24,0.0,8.0,162.0,11.0,-30.0,6.0,7.629995060117594
Kansas,2020-06-25,-5.0,2.0,153.0,8.0,-32.0,8.0,7.629995060117594
Kansas,2020-06-26,-3.0,-1.0,187.0,17.0,-29.0,4.0,8.777436476613428
Kansas,2020-06-27,-15.0,2.0,185.0,16.0,-6.0,2.0,8.777436476613428
Kansas,2020-06-28,-2.0,2.0,108.0,22.0,-7.0,1.0,8.777436476613428
Kansas,2020-06-29,-4.0,1.0,121.0,5.0,-30.0,7.0,11.547968101913195
Kansas,2020-06-30,0.0,5.0,135.0,7.0,-32.0,8.0,11.547968101913195
Kansas,2020-07-01,4.0,13.0,142.0,16.0,-32.0,6.0,10.439755451793287
Kansas,2020-07-02,4.0,14.0,154.0,18.0,-37.0,7.0,10.439755451793287
Kansas,2020-07-03,2.0,17.0,206.0,10.0,-55.0,9.0,12.018713298424306
Kansas,2020-07-04,-37.0,1.0,203.0,-7.0,-26.0,1.0,12.018713298424306
Kansas,2020-07-05,-14.0,-9.0,94.0,18.0,-17.0,1.0,12.018713298424306
Kansas,2020-07-06,-7.0,0.0,115.0,7.0,-35.0,8.0,12.136399597552085
Kansas,2020-07-07,-5.0,1.0,137.0,6.0,-34.0,9.0,12.136399597552085
Kansas,2020-07-08,-4.0,7.0,132.0,10.0,-32.0,7.0,12.989625266228476
Kansas,2020-07-09,-9.0,-1.0,123.0,6.0,-34.0,10.0,12.989625266228476
Kansas,2020-07-10,-6.0,-2.0,164.0,12.0,-30.0,5.0,13.450563271145606
Kansas,2020-07-11,-18.0,0.0,176.0,14.0,-7.0,3.0,13.450563271145606
Kansas,2020-07-12,-5.0,0.0,119.0,17.0,-10.0,1.0,11.332209886845606
Kansas,2020-07-13,-8.0,-2.0,113.0,3.0,-32.0,8.0,15.657181379791437
Kansas,2020-07-14,-6.0,-1.0,130.0,2.0,-34.0,9.0,15.657181379791437
Kansas,2020-07-15,-3.0,5.0,118.0,4.0,-32.0,8.0,16.53492502745278
Kansas,2020-07-16,-8.0,-1.0,141.0,6.0,-34.0,9.0,16.53492502745278
Kansas,2020-07-17,-5.0,-3.0,159.0,13.0,-30.0,5.0,16.628093347595605
Kansas,2020-07-18,-18.0,0.0,169.0,13.0,-8.0,2.0,16.628093347595605
Kansas,2020-07-19,-6.0,0.0,104.0,17.0,-12.0,2.0,18.74644673189561
Kansas,2020-07-20,-10.0,-4.0,73.0,0.0,-33.0,9.0,16.46137109049792
Kansas,2020-07-21,-6.0,-1.0,105.0,0.0,-34.0,10.0,16.46137109049792
Kansas,2020-07-22,-4.0,4.0,130.0,7.0,-32.0,7.0,15.863132403265046
Kansas,2020-07-23,-9.0,-2.0,134.0,7.0,-34.0,9.0,15.863132403265046
Kansas,2020-07-24,-6.0,-3.0,161.0,12.0,-30.0,5.0,15.750349699934262
Kansas,2020-07-25,-17.0,0.0,189.0,14.0,-8.0,2.0,15.750349699934262
Kansas,2020-07-26,-5.0,-1.0,99.0,16.0,-11.0,1.0,13.117118756950235
Kansas,2020-07-27,-10.0,-3.0,76.0,-1.0,-33.0,9.0,14.053705554175465
Kansas,2020-07-28,-7.0,-1.0,122.0,2.0,-33.0,9.0,14.053705554175465
Kansas,2020-07-29,-8.0,0.0,69.0,3.0,-33.0,9.0,13.68593586940116
Kansas,2020-07-30,-12.0,-5.0,56.0,0.0,-35.0,10.0,13.68593586940116
Kansas,2020-07-31,-2.0,1.0,168.0,14.0,-30.0,4.0,13.764393402153013
Kansas,2020-08-01,-14.0,3.0,199.0,16.0,-8.0,1.0,13.764393402153013
Kansas,2020-08-02,-2.0,4.0,128.0,19.0,-11.0,1.0,16.39762434513704
Kansas,2020-08-03,-4.0,3.0,135.0,4.0,-32.0,7.0,13.75948980635602
Kansas,2020-08-04,-1.0,3.0,172.0,4.0,-34.0,7.0,13.75948980635602
Kansas,2020-08-05,-3.0,6.0,152.0,6.0,-32.0,7.0,14.441089622137733
Kansas,2020-08-06,-8.0,-3.0,136.0,5.0,-34.0,8.0,14.441089622137733
Kansas,2020-08-07,-4.0,-6.0,159.0,11.0,-30.0,4.0,14.387150068370836
Kansas,2020-08-08,-15.0,-2.0,182.0,12.0,-10.0,2.0,14.387150068370836
Kansas,2020-08-09,-4.0,-2.0,72.0,14.0,-12.0,2.0,14.387150068370836
Kansas,2020-08-10,-7.0,-5.0,83.0,0.0,-32.0,7.0,14.553872325468518
Kansas,2020-08-11,-4.0,-4.0,118.0,1.0,-34.0,8.0,14.553872325468518
Kansas,2020-08-12,-2.0,1.0,119.0,5.0,-32.0,7.0,14.750016157348151
Kansas,2020-08-13,-7.0,-6.0,119.0,4.0,-34.0,8.0,14.750016157348151
Kansas,2020-08-14,-3.0,-7.0,146.0,12.0,-30.0,4.0,12.249182300882874
Kansas,2020-08-15,-14.0,-2.0,180.0,13.0,-9.0,1.0,16.26522725861829
Kansas,2020-08-16,-1.0,-3.0,109.0,15.0,-12.0,1.0,16.26522725861829
Kansas,2020-08-17,-6.0,-6.0,10.0,1.0,-31.0,7.0,17.667655656557642
Kansas,2020-08-18,-5.0,-5.0,10.0,0.0,-32.0,7.0,17.667655656557642
Kansas,2020-08-19,-3.0,-1.0,10.0,4.0,-31.0,6.0,17.025284607151853
Kansas,2020-08-20,-7.0,-6.0,10.0,3.0,-32.0,7.0,17.025284607151853
Kansas,2020-08-21,-3.0,-7.0,10.0,10.0,-28.0,4.0,19.2809386737676
Kansas,2020-08-22,-14.0,-3.0,10.0,7.0,-8.0,1.0,15.264893716032178
Kansas,2020-08-23,-2.0,-2.0,91.0,11.0,-10.0,1.0,15.264893716032178
Kansas,2020-08-24,-9.0,-6.0,80.0,-1.0,-30.0,7.0,16.245612875430325
Kansas,2020-08-25,-5.0,-6.0,10.0,0.0,-31.0,8.0,16.245612875430325
Kansas,2020-08-26,-4.0,-1.0,10.0,3.0,-29.0,6.0,20.737306625473842
Kansas,2020-08-27,-8.0,-8.0,10.0,2.0,-31.0,7.0,20.737306625473842
Kansas,2020-08-28,-4.0,-9.0,10.0,7.0,-26.0,3.0,21.664086231105095
Kansas,2020-08-29,-15.0,-4.0,119.0,1.0,-8.0,2.0,21.664086231105095
Kansas,2020-08-30,-1.0,-3.0,107.0,9.0,-8.0,1.0,21.664086231105095
Kansas,2020-08-31,-9.0,-7.0,69.0,-2.0,-29.0,7.0,21.56601431516528
Kansas,2020-09-01,-2.0,-3.0,10.0,0.0,-31.0,7.0,21.56601431516528
Kansas,2020-09-02,-1.0,0.0,10.0,5.0,-29.0,5.0,20.859896520398614
Kansas,2020-09-03,-3.0,-1.0,10.0,9.0,-31.0,5.0,20.859896520398614
Kansas,2020-09-04,0.0,-2.0,10.0,17.0,-29.0,1.0,21.60033948574421
Kansas,2020-09-05,-15.0,0.0,10.0,7.0,-15.0,0.0,21.409099249661573
Kansas,2020-09-06,0.0,-1.0,127.0,7.0,-14.0,0.0,21.409099249661573
Kansas,2020-09-07,-12.0,-6.0,10.0,-10.0,-72.0,16.0,22.934117542525698
Kansas,2020-09-08,-8.0,-3.0,50.0,-4.0,-32.0,8.0,22.934117542525698
Kansas,2020-09-09,-9.0,-2.0,37.0,-4.0,-29.0,7.0,18.172726023647687
Kansas,2020-09-10,-13.0,-7.0,42.0,-3.0,-31.0,8.0,18.172726023647687
Kansas,2020-09-11,-7.0,-11.0,107.0,4.0,-25.0,3.0,17.19200686424954
Kansas,2020-09-12,-12.0,-5.0,187.0,6.0,-7.0,0.0,17.383247100332177
Kansas,2020-09-13,0.0,-4.0,115.0,13.0,-7.0,0.0,17.383247100332177
Kansas,2020-09-14,-9.0,-8.0,98.0,1.0,-25.0,5.0,15.608145421821533
Kansas,2020-09-15,-5.0,-7.0,117.0,0.0,-26.0,6.0,15.608145421821533
Kansas,2020-09-16,-5.0,-4.0,117.0,4.0,-26.0,4.0,19.33487822753449
Kansas,2020-09-17,-9.0,-9.0,120.0,4.0,-29.0,6.0,19.33487822753449
Kansas,2020-09-18,-3.0,-11.0,149.0,8.0,-22.0,2.0,21.50717116560139
Kansas,2020-09-19,-11.0,-3.0,197.0,9.0,-8.0,0.0,21.50717116560139
Kansas,2020-09-20,-3.0,-4.0,95.0,12.0,-7.0,1.0,21.50717116560139
Kansas,2020-09-21,-10.0,-7.0,85.0,-1.0,-26.0,6.0,22.948828329916672
Kansas,2020-09-22,-8.0,-8.0,92.0,-4.0,-27.0,7.0,22.948828329916672
Kansas,2020-09-23,-7.0,-4.0,89.0,-3.0,-25.0,5.0,23.620620954104403
Kansas,2020-09-24,-11.0,-9.0,88.0,-2.0,-27.0,6.0,23.620620954104403
Kansas,2020-09-25,-5.0,-10.0,120.0,2.0,-21.0,2.0,23.06651462904445
Kansas,2020-09-26,-13.0,-4.0,160.0,4.0,-6.0,0.0,23.06651462904445
Kansas,2020-09-27,-8.0,-6.0,10.0,3.0,-9.0,3.0,23.06651462904445
Kansas,2020-09-28,-12.0,-6.0,53.0,-3.0,-24.0,6.0,25.19957880073542
Kansas,2020-09-29,-8.0,-8.0,88.0,-6.0,-26.0,6.0,25.19957880073542
Kansas,2020-09-30,-5.0,-2.0,90.0,1.0,-25.0,5.0,24.95930260668288
Kansas,2020-10-01,-7.0,-4.0,78.0,3.0,-26.0,6.0,24.95930260668288
Kansas,2020-10-02,-3.0,-6.0,111.0,6.0,-20.0,2.0,25.616384443479628
Kansas,2020-10-03,-10.0,0.0,136.0,5.0,-8.0,0.0,25.616384443479628
Kansas,2020-10-04,0.0,0.0,72.0,11.0,-8.0,1.0,25.616384443479628
Kansas,2020-10-05,-12.0,-7.0,55.0,-1.0,-24.0,5.0,23.8854151271419
Kansas,2020-10-06,-8.0,-6.0,92.0,-2.0,-26.0,6.0,23.8854151271419
Kansas,2020-10-07,-7.0,-3.0,88.0,0.0,-24.0,5.0,24.645472475675465
Kansas,2020-10-08,-11.0,-8.0,93.0,2.0,-26.0,6.0,24.645472475675465
Kansas,2020-10-09,-4.0,-9.0,130.0,7.0,-22.0,2.0,25.979250532456952
Kansas,2020-10-10,-12.0,-4.0,163.0,4.0,-7.0,0.0,25.979250532456952
Kansas,2020-10-11,-5.0,-5.0,73.0,9.0,-7.0,1.0,25.979250532456952
Kansas,2020-10-12,-11.0,-8.0,69.0,-3.0,-28.0,7.0,26.793247434757408
Kansas,2020-10-13,-9.0,-9.0,88.0,-2.0,-25.0,7.0,26.793247434757408
Kansas,2020-10-14,-6.0,-2.0,86.0,1.0,-23.0,5.0,25.51340893174283
Kansas,2020-10-15,-10.0,-6.0,65.0,0.0,-26.0,7.0,25.51340893174283
Kansas,2020-10-16,-4.0,-9.0,97.0,3.0,-22.0,3.0,29.18129858789191
Kansas,2020-10-17,-13.0,-4.0,119.0,5.0,-8.0,1.0,29.18129858789191
Kansas,2020-10-18,-7.0,-4.0,-5.0,5.0,-10.0,3.0,29.18129858789191
Kansas,2020-10-19,-16.0,-11.0,14.0,-5.0,-23.0,7.0,30.34345079177871
Kansas,2020-10-20,-11.0,-9.0,30.0,-6.0,-25.0,8.0,30.34345079177871
Kansas,2020-10-21,-8.0,-4.0,26.0,-3.0,-23.0,6.0,32.61871924158241
Kansas,2020-10-22,-9.0,-9.0,79.0,-1.0,-25.0,7.0,32.61871924158241
Kansas,2020-10-23,-6.0,-10.0,32.0,-1.0,-21.0,5.0,28.55363832587709
Kansas,2020-10-24,-14.0,-5.0,56.0,-1.0,-7.0,2.0,30.353257983372693
Kansas,2020-10-25,-10.0,-5.0,-15.0,0.0,-9.0,3.0,30.353257983372693
Kansas,2020-10-26,-26.0,-18.0,-24.0,-19.0,-28.0,11.0,31.108411736109268
Kansas,2020-10-27,-19.0,-15.0,-8.0,-16.0,-28.0,11.0,31.108411736109268
Kansas,2020-10-28,-11.0,-5.0,4.0,-9.0,-23.0,8.0,47.18239875864492
Kansas,2020-10-29,-9.0,-5.0,23.0,-5.0,-25.0,8.0,47.18239875864492
Kansas,2020-10-30,-1.0,-3.0,80.0,1.0,-21.0,3.0,56.33250851582964
Kansas,2020-10-31,-13.0,6.0,121.0,-1.0,-7.0,1.0,54.53288885833403
Kansas,2020-11-01,-7.0,-5.0,22.0,1.0,-8.0,3.0,54.53288885833403
Kansas,2020-11-02,-13.0,-7.0,32.0,-8.0,-22.0,6.0,62.62382192336876
Kansas,2020-11-03,-4.0,-2.0,79.0,-5.0,-25.0,7.0,62.62382192336876
Kansas,2020-11-04,-12.0,-4.0,48.0,-5.0,-24.0,7.0,59.13246171591136
Kansas,2020-11-05,-13.0,-8.0,61.0,-7.0,-25.0,8.0,59.13246171591136
Kansas,2020-11-06,-7.0,-10.0,80.0,-3.0,-20.0,5.0,67.85105504296091
Kansas,2020-11-07,-14.0,-5.0,90.0,-5.0,-6.0,3.0,67.85105504296091
Kansas,2020-11-08,-9.0,-6.0,31.0,-2.0,-8.0,3.0,72.05343664098196
Kansas,2020-11-09,-16.0,-8.0,23.0,-11.0,-23.0,8.0,85.45986754995464
Kansas,2020-11-10,-14.0,-9.0,2.0,-14.0,-27.0,10.0,85.45986754995464
Kansas,2020-11-11,-8.0,-3.0,33.0,-12.0,-32.0,9.0,98.85158767153635
Kansas,2020-11-12,-17.0,-10.0,25.0,-10.0,-28.0,10.0,98.85158767153635
Kansas,2020-11-13,-11.0,-10.0,31.0,-5.0,-23.0,6.0,109.07068131246507
Kansas,2020-11-14,-18.0,-6.0,42.0,-9.0,-8.0,5.0,109.07068131246507
Kansas,2020-11-15,-9.0,-6.0,12.0,-3.0,-10.0,4.0,104.868299714444
Kansas,2020-11-16,-17.0,-9.0,25.0,-11.0,-25.0,8.0,112.36099409224585
Kansas,2020-11-17,-14.0,-7.0,35.0,-12.0,-27.0,9.0,112.36099409224585
Kansas,2020-11-18,-12.0,-3.0,32.0,-8.0,-26.0,8.0,113.41526718859886
Kansas,2020-11-19,-15.0,-7.0,46.0,-8.0,-28.0,9.0,113.41526718859886
Kansas,2020-11-20,-11.0,-8.0,47.0,-4.0,-22.0,6.0,111.40969650762965
Kansas,2020-11-21,-21.0,-4.0,-4.0,-7.0,-8.0,6.0,105.75094695790231
Kansas,2020-11-22,-10.0,-3.0,6.0,-6.0,-8.0,4.0,105.75094695790231
Kansas,2020-11-23,-16.0,-3.0,-15.0,-13.0,-29.0,10.0,112.00303159906551
Kansas,2020-11-24,-8.0,5.0,-4.0,-10.0,-32.0,11.0,112.00303159906551
Kansas,2020-11-25,7.0,39.0,9.0,-3.0,-40.0,9.0,111.3998893160357
Kansas,2020-11-26,-77.0,-35.0,22.0,-43.0,-83.0,24.0,111.3998893160357
Kansas,2020-11-27,-16.0,-20.0,50.0,-31.0,-59.0,15.0,105.11838310009053
Kansas,2020-11-28,-25.0,-16.0,45.0,-12.0,-15.0,6.0,110.77713264981784
Kansas,2020-11-29,-19.0,-16.0,-25.0,0.0,-13.0,5.0,110.77713264981784
Kansas,2020-11-30,-16.0,-9.0,-2.0,-11.0,-26.0,9.0,85.23920573909004
Kansas,2020-12-01,-10.0,-3.0,20.0,-11.0,-28.0,9.0,89.03458888596089
Kansas,2020-12-02,-14.0,-3.0,13.0,-13.0,-27.0,9.0,84.38598007041368
Kansas,2020-12-03,-18.0,-9.0,3.0,-15.0,-30.0,12.0,84.38598007041368
Kansas,2020-12-04,-10.0,-10.0,43.0,-11.0,-22.0,7.0,86.45529749674377
Kansas,2020-12-05,-17.0,-4.0,46.0,-11.0,-5.0,5.0,94.29614717613195
Kansas,2020-12-06,-9.0,-5.0,5.0,-11.0,-8.0,4.0,93.40369274107964
Kansas,2020-12-07,-16.0,-8.0,14.0,-15.0,-26.0,9.0,104.37794013474493
Kansas,2020-12-08,-13.0,-8.0,30.0,-13.0,-27.0,9.0,100.58255698787407
Kansas,2020-12-09,-10.0,-2.0,61.0,-9.0,-27.0,8.0,104.90262488502293
Kansas,2020-12-10,-14.0,-6.0,45.0,-11.0,-28.0,9.0,104.90262488502293
Kansas,2020-12-11,-12.0,-9.0,14.0,-12.0,-22.0,8.0,105.98631955615788
Kentucky,2020-02-15,8.0,4.0,37.0,9.0,1.0,-1.0,0.0
Kentucky,2020-02-16,3.0,0.0,25.0,3.0,0.0,0.0,0.0
Kentucky,2020-02-17,3.0,-2.0,24.0,3.0,-12.0,4.0,0.0
Kentucky,2020-02-18,-3.0,-3.0,-7.0,0.0,2.0,1.0,0.0
Kentucky,2020-02-19,2.0,1.0,14.0,3.0,2.0,0.0,0.0
Kentucky,2020-02-20,0.0,-1.0,-4.0,2.0,1.0,0.0,0.0
Kentucky,2020-02-21,2.0,2.0,12.0,3.0,2.0,0.0,0.0
Kentucky,2020-02-22,9.0,9.0,68.0,10.0,5.0,-2.0,0.0
Kentucky,2020-02-23,4.0,5.0,43.0,6.0,2.0,-1.0,0.0
Kentucky,2020-02-24,-2.0,-1.0,-20.0,-3.0,2.0,2.0,0.0
Kentucky,2020-02-25,5.0,5.0,4.0,4.0,3.0,0.0,0.0
Kentucky,2020-02-26,9.0,7.0,-6.0,3.0,2.0,0.0,0.0
Kentucky,2020-02-27,9.0,6.0,-2.0,2.0,-1.0,0.0,0.0
Kentucky,2020-02-28,10.0,9.0,12.0,3.0,2.0,-1.0,0.0
Kentucky,2020-02-29,17.0,13.0,36.0,13.0,3.0,-2.0,0.0
Kentucky,2020-03-01,18.0,16.0,101.0,13.0,3.0,-2.0,0.0
Kentucky,2020-03-02,8.0,6.0,-7.0,-1.0,2.0,1.0,0.0
Kentucky,2020-03-03,16.0,16.0,35.0,6.0,3.0,-1.0,0.0
Kentucky,2020-03-04,13.0,13.0,49.0,6.0,2.0,-1.0,0.0
Kentucky,2020-03-05,12.0,12.0,49.0,5.0,2.0,-2.0,0.0
Kentucky,2020-03-06,5.0,5.0,12.0,2.0,1.0,0.0,0.0
Kentucky,2020-03-07,15.0,16.0,85.0,15.0,4.0,-2.0,0.0031975738344579576
Kentucky,2020-03-08,13.0,13.0,136.0,11.0,1.0,-2.0,0.0031975738344579576
Kentucky,2020-03-09,8.0,11.0,39.0,2.0,1.0,0.0,0.0031975738344579576
Kentucky,2020-03-10,6.0,10.0,14.0,1.0,0.0,1.0,0.01279029533783183
Kentucky,2020-03-11,9.0,17.0,42.0,3.0,0.0,0.0,0.01279029533783183
Kentucky,2020-03-12,2.0,21.0,13.0,-1.0,-2.0,1.0,0.03517331217903753
Kentucky,2020-03-13,3.0,27.0,39.0,-1.0,-4.0,2.0,0.03517331217903753
Kentucky,2020-03-14,-8.0,16.0,-4.0,-1.0,-2.0,3.0,0.044766033682411416
Kentucky,2020-03-15,-11.0,12.0,9.0,-3.0,-8.0,3.0,0.0607539028547012
Kentucky,2020-03-16,-8.0,24.0,-1.0,-9.0,-14.0,7.0,0.06714905052361711
Kentucky,2020-03-17,-19.0,17.0,33.0,-6.0,-19.0,8.0,0.07034662435807508
Kentucky,2020-03-18,-24.0,13.0,-5.0,-11.0,-23.0,10.0,0.09912478886819667
Kentucky,2020-03-19,-28.0,12.0,2.0,-16.0,-26.0,11.0,0.10232236270265464
Kentucky,2020-03-20,-29.0,7.0,51.0,-19.0,-29.0,13.0,0.11831023187494445
Kentucky,2020-03-21,-38.0,2.0,17.0,-16.0,-22.0,9.0,0.2302253160809729
Kentucky,2020-03-22,-40.0,-9.0,17.0,-28.0,-29.0,9.0,0.2653986282600105
Kentucky,2020-03-23,-30.0,-3.0,20.0,-26.0,-34.0,14.0,0.32615253111471165
Kentucky,2020-03-24,-39.0,-11.0,1.0,-25.0,-38.0,16.0,0.4380676153207402
Kentucky,2020-03-25,-33.0,-5.0,69.0,-23.0,-40.0,15.0,0.5212045350166471
Kentucky,2020-03-26,-33.0,-6.0,84.0,-27.0,-41.0,15.0,0.6555026360638813
Kentucky,2020-03-27,-36.0,-9.0,65.0,-32.0,-42.0,18.0,0.8121837539523212
Kentucky,2020-03-28,-38.0,-6.0,100.0,-28.0,-29.0,9.0,0.981655167178593
Kentucky,2020-03-29,-37.0,-11.0,68.0,-34.0,-34.0,9.0,1.0743848083778738
Kentucky,2020-03-30,-33.0,-10.0,32.0,-31.0,-43.0,16.0,1.1383362850670329
Kentucky,2020-03-31,-37.0,-11.0,-10.0,-29.0,-45.0,18.0,1.3685616011480057
Kentucky,2020-04-01,-32.0,-1.0,13.0,-27.0,-46.0,17.0,1.5412305882087356
Kentucky,2020-04-02,-33.0,-3.0,42.0,-30.0,-46.0,17.0,1.6691335415870538
Kentucky,2020-04-03,-32.0,2.0,68.0,-32.0,-46.0,18.0,1.6915165584282597
Kentucky,2020-04-04,-39.0,1.0,90.0,-30.0,-32.0,10.0,1.672331115421512
Kentucky,2020-04-05,-39.0,-5.0,57.0,-37.0,-36.0,9.0,1.6499480985803059
Kentucky,2020-04-06,-33.0,-4.0,37.0,-33.0,-46.0,17.0,1.6883189845938016
Kentucky,2020-04-07,-33.0,-3.0,55.0,-28.0,-47.0,16.0,1.7842461996275405
Kentucky,2020-04-08,-34.0,-3.0,47.0,-30.0,-48.0,17.0,2.129584173749
Kentucky,2020-04-09,-35.0,-3.0,21.0,-34.0,-48.0,18.0,2.1807453551003277
Kentucky,2020-04-10,-36.0,-4.0,29.0,-39.0,-52.0,21.0,2.7563086453027594
Kentucky,2020-04-11,-39.0,3.0,60.0,-36.0,-33.0,10.0,2.9513606492046947
Kentucky,2020-04-12,-60.0,-34.0,-20.0,-48.0,-43.0,11.0,3.2231544251336213
Kentucky,2020-04-13,-37.0,-13.0,-16.0,-39.0,-46.0,19.0,3.3254767878362763
Kentucky,2020-04-14,-34.0,-9.0,4.0,-31.0,-45.0,17.0,3.392625838359893
Kentucky,2020-04-15,-24.0,0.0,19.0,-28.0,-45.0,16.0,3.02170727356277
Kentucky,2020-04-16,-28.0,-4.0,29.0,-31.0,-45.0,17.0,3.1240296362654245
